doc_id,cluster
8084,1
8086,1
8092,1
8104,1
8122,1
8124,1
8125,1
8126,1
8127,1
8130,1
8131,1
8132,1
8140,1
8159,1
8164,1
8168,1
8172,1
8176,1
8183,1
8195,1
8197,1
8199,1
8200,1
8203,1
8205,1
8206,1
8207,1
8210,1
8211,1
8214,1
8215,1
8220,1
8227,1
8228,1
8239,1
8244,1
8245,1
8247,1
8267,1
8270,1
8272,1
8273,1
8274,1
8284,1
8285,1
8290,1
8294,1
8308,1
8314,1
8315,1
8316,1
8320,1
8323,1
8324,1
8330,1
8331,1
8333,1
8340,1
8349,1
8354,1
8356,1
8357,1
8362,1
8363,1
8364,1
8366,1
8370,1
8373,1
8384,1
8385,1
8406,1
8407,1
8409,1
8412,1
8413,1
8414,1
8415,1
8422,1
8424,1
8425,1
8426,1
8429,1
8430,1
8431,1
8432,1
8436,1
8441,1
8442,1
8464,1
8478,1
8479,1
8481,1
8482,1
8483,1
8484,1
8485,1
8487,1
8495,1
8496,1
8521,1
8526,1
8536,1
8546,1
8547,1
8548,1
8549,1
8553,1
8555,1
8562,1
8565,1
8572,1
8577,1
8578,1
8579,1
8580,1
8584,1
8585,1
8586,1
8592,1
8593,1
8602,1
8604,1
8605,1
8611,1
8613,1
8614,1
8616,1
8617,1
8620,1
8621,1
8623,1
8625,1
8627,1
8632,1
8635,1
8636,1
8642,1
8643,1
8644,1
8649,1
8650,1
8652,1
8653,1
8654,1
8666,1
8669,1
8675,1
8680,1
8682,1
8683,1
8685,1
8686,1
8692,1
8709,1
8721,1
8727,1
8733,1
8734,1
8744,1
8753,1
8762,1
8763,1
8764,1
8769,1
8784,1
8788,1
8800,1
8803,1
8813,1
8816,1
8826,1
8827,1
8829,1
8831,1
8832,1
8833,1
8844,1
8848,1
8849,1
8856,1
8859,1
8861,1
8864,1
8870,1
8871,1
8875,1
8877,1
8902,1
8903,1
8904,1
8905,1
8907,1
8909,1
8911,1
8912,1
8917,1
8931,1
8940,1
8944,1
8949,1
8956,1
8960,1
8965,1
8970,1
8988,1
8990,1
9003,1
9004,1
9006,1
9013,1
9024,1
9031,1
9032,1
9039,1
9049,1
9050,1
9058,1
9059,1
9072,1
9075,1
9076,1
9079,1
9090,1
9093,1
9098,1
9128,1
9130,1
9132,1
9150,1
9162,1
9165,1
9166,1
9167,1
9171,1
9172,1
9176,1
9177,1
9188,1
9202,1
9203,1
9204,1
9206,1
9213,1
9217,1
9224,1
9245,1
9249,1
9252,1
9253,1
9257,1
9259,1
9269,1
9280,1
9289,1
9291,1
9296,1
9297,1
9300,1
9317,1
9324,1
9325,1
9328,1
9370,1
9372,1
9373,1
9375,1
9376,1
9389,1
9393,1
9397,1
9398,1
9401,1
9402,1
9409,1
9410,1
9413,1
9414,1
9415,1
9418,1
9425,1
9426,1
9438,1
9440,1
9442,1
9447,1
9448,1
9449,1
9452,1
9454,1
9468,1
9476,1
9477,1
9495,1
9498,1
9499,1
9508,1
9509,1
9512,1
9514,1
9520,1
9522,1
9528,1
9535,1
9545,1
9552,1
9557,1
9560,1
9563,1
9570,1
9573,1
9574,1
9575,1
9588,1
9589,1
9600,1
9601,1
9602,1
9603,1
9605,1
9612,1
9613,1
9615,1
9620,1
9629,1
9634,1
9640,1
9642,1
9651,1
9653,1
9656,1
9664,1
9666,1
9667,1
9669,1
9670,1
9673,1
9677,1
9681,1
9683,1
9692,1
9695,1
9696,1
9698,1
9708,1
9713,1
9718,1
9722,1
9725,1
9730,1
9731,1
9735,1
9746,1
9752,1
9758,1
9759,1
9760,1
9761,1
9763,1
9765,1
9771,1
9774,1
9791,1
9793,1
9794,1
9806,1
9808,1
9809,1
9813,1
9817,1
9818,1
9820,1
9824,1
9826,1
9835,1
7067,3
7069,3
7071,3
7073,3
7083,3
7086,3
7088,3
7096,3
7097,3
7098,3
7108,3
7113,3
7120,3
7127,3
7132,3
7133,3
7138,3
7199,3
7213,3
7214,3
7241,3
7242,3
7243,3
7256,3
7257,3
7266,3
7268,3
7271,3
7272,3
7273,3
7278,3
7280,3
7282,3
7290,3
7295,3
7298,3
7313,3
7316,3
7330,3
7332,3
7339,3
7348,3
7442,3
7453,3
7456,3
7461,3
7479,3
7480,3
7485,3
7486,3
7488,3
7501,3
7514,3
7515,3
7517,3
7519,3
7526,3
7527,3
7528,3
7529,3
7531,3
7547,3
7549,3
7558,3
7559,3
7562,3
7599,3
7601,3
7638,3
7649,3
7650,3
7677,3
7686,3
7687,3
7688,3
7690,3
7695,3
7697,3
7716,3
7719,3
7732,3
7738,3
7762,3
7766,3
7770,3
7779,3
7818,3
7844,3
7845,3
7846,3
7863,3
7867,3
7871,3
7878,3
7879,3
7885,3
7889,3
7898,3
7899,3
7905,3
7906,3
7914,3
7918,3
7932,3
7936,3
7942,3
7953,3
7955,3
7991,3
8005,3
8008,3
8009,3
8011,3
8012,3
8013,3
8020,3
8038,3
8043,3
8095,3
8097,3
8120,3
8158,3
8160,3
8165,3
8166,3
8169,3
8170,3
8171,3
8173,3
8177,3
8189,3
8190,3
8191,3
8196,3
8198,3
8222,3
8229,3
8235,3
8236,3
8237,3
8242,3
8250,3
8251,3
8253,3
8258,3
8322,3
8327,3
8348,3
8365,3
8371,3
8372,3
8380,3
8381,3
8397,3
8399,3
8460,3
8477,3
8489,3
8516,3
8541,3
8552,3
8560,3
8563,3
8566,3
8567,3
8574,3
8575,3
8591,3
8618,3
8633,3
8639,3
8657,3
8678,3
8694,3
8696,3
8697,3
8719,3
8728,3
8746,3
8747,3
8749,3
8750,3
8761,3
8765,3
8771,3
8772,3
8776,3
8778,3
8787,3
8791,3
8793,3
8801,3
8802,3
8814,3
8815,3
8818,3
8828,3
8863,3
8873,3
8874,3
8888,3
8898,3
8942,3
8945,3
8948,3
8950,3
8952,3
8961,3
8963,3
8969,3
8973,3
8977,3
8979,3
8986,3
8992,3
8995,3
9017,3
9043,3
9044,3
9045,3
9047,3
9053,3
9056,3
9069,3
9080,3
9086,3
9087,3
9089,3
9100,3
9109,3
9119,3
9129,3
9136,3
9174,3
9207,3
9230,3
9241,3
9244,3
9246,3
9274,3
9277,3
9285,3
9290,3
9293,3
9302,3
9307,3
9309,3
9314,3
9316,3
9319,3
9320,3
9326,3
9333,3
9335,3
9351,3
9362,3
9363,3
9374,3
9399,3
9403,3
9420,3
9422,3
9443,3
9453,3
9459,3
9461,3
9465,3
9466,3
9481,3
9483,3
9484,3
9490,3
9496,3
9504,3
9510,3
9511,3
9521,3
9527,3
9534,3
9538,3
9539,3
9542,3
9577,3
9597,3
9598,3
9636,3
9643,3
9650,3
9654,3
9668,3
9672,3
9680,3
9682,3
9687,3
9697,3
9699,3
9704,3
9710,3
9719,3
9720,3
9723,3
9736,3
9737,3
9738,3
9753,3
9840,3
9841,3
9843,3
9854,3
9864,3
9865,3
9880,3
9882,3
9897,3
9907,3
9911,3
9920,3
9925,3
9934,3
9937,3
9939,3
9942,3
9956,3
9957,3
9997,3
10038,3
10047,3
10054,3
10060,3
10077,3
10084,3
10086,3
10088,3
10089,3
10096,3
10103,3
10116,3
10117,3
10127,3
10128,3
10160,3
10161,3
10162,3
10164,3
10172,3
10173,3
10207,3
10232,3
10242,3
10252,3
10262,3
10263,3
10274,3
10276,3
10286,3
10289,3
10294,3
10300,3
10301,3
6590,4
6591,4
6603,4
6605,4
6608,4
6616,4
6617,4
6624,4
6625,4
6626,4
6627,4
6659,4
6673,4
6680,4
6682,4
6704,4
6705,4
6732,4
6736,4
6750,4
6752,4
6759,4
6763,4
6767,4
6768,4
6777,4
6778,4
6784,4
6788,4
6793,4
6798,4
6816,4
6818,4
6819,4
6820,4
6823,4
6824,4
6825,4
6855,4
6880,4
6895,4
6920,4
6958,4
6959,4
6960,4
6968,4
6975,4
6988,4
6989,4
6997,4
6999,4
7003,4
7040,4
7048,4
7060,4
7063,4
7066,4
7070,4
7072,4
7075,4
7089,4
7099,4
7102,4
7103,4
7107,4
7111,4
7116,4
7117,4
7141,4
7163,4
7167,4
7169,4
7182,4
7189,4
7195,4
7196,4
7210,4
7217,4
7220,4
7222,4
7235,4
7236,4
7237,4
7246,4
7248,4
7249,4
7264,4
7270,4
7277,4
7285,4
7289,4
7305,4
7311,4
7317,4
7323,4
7329,4
7337,4
7343,4
7357,4
7383,4
7388,4
7405,4
7419,4
7433,4
7445,4
7455,4
7465,4
7466,4
7467,4
7472,4
7494,4
7495,4
7502,4
7503,4
7507,4
7521,4
7535,4
7538,4
7546,4
7579,4
7585,4
7593,4
7619,4
7627,4
7644,4
7660,4
7665,4
7667,4
7676,4
7680,4
7684,4
7685,4
7698,4
7700,4
7714,4
7722,4
7723,4
7724,4
7726,4
7739,4
7745,4
7753,4
7775,4
7778,4
7786,4
7837,4
7853,4
7854,4
7856,4
7857,4
7860,4
7865,4
7869,4
7875,4
7880,4
7881,4
7882,4
7883,4
7884,4
7886,4
7891,4
7896,4
7901,4
7915,4
7926,4
7930,4
7931,4
7933,4
7937,4
7996,4
8001,4
8022,4
8023,4
8024,4
8026,4
8046,4
8047,4
8091,4
8100,4
8113,4
8121,4
8141,4
8142,4
8146,4
8147,4
8154,4
8155,4
8156,4
8179,4
8180,4
8188,4
8192,4
8193,4
8208,4
8212,4
8213,4
8217,4
8218,4
8259,4
8287,4
8319,4
8325,4
8355,4
8367,4
8368,4
8383,4
8394,4
8395,4
8400,4
8401,4
8403,4
8417,4
8418,4
8419,4
8428,4
8437,4
8443,4
8456,4
8457,4
8488,4
8500,4
8514,4
8537,4
8544,4
8545,4
8550,4
8551,4
8558,4
8561,4
8564,4
8581,4
8597,4
8603,4
8606,4
8607,4
8624,4
8626,4
8630,4
8662,4
8700,4
8701,4
8740,4
8741,4
8745,4
8752,4
8755,4
8785,4
8790,4
8795,4
8804,4
8805,4
8806,4
8807,4
8817,4
8819,4
8823,4
8824,4
8825,4
8830,4
8850,4
8865,4
8885,4
8893,4
8897,4
8906,4
8933,4
8941,4
8951,4
8959,4
8971,4
8974,4
8976,4
8996,4
8998,4
9038,4
9051,4
9055,4
9061,4
9062,4
9064,4
9078,4
9083,4
9088,4
9097,4
9101,4
9115,4
9116,4
9117,4
9118,4
9124,4
9125,4
9148,4
9152,4
9173,4
9185,4
9187,4
9190,4
9199,4
9218,4
9225,4
9232,4
9239,4
9243,4
9247,4
9248,4
9256,4
9258,4
9260,4
9271,4
9275,4
9287,4
9288,4
9294,4
9295,4
9301,4
9303,4
9304,4
9305,4
9311,4
9312,4
9322,4
9338,4
9339,4
9344,4
9345,4
9346,4
9365,4
9378,4
9385,4
9391,4
9434,4
9444,4
9458,4
9464,4
9467,4
9470,4
9471,4
9472,4
9487,4
9488,4
9489,4
9503,4
9505,4
9515,4
9516,4
9518,4
9525,4
9529,4
9530,4
9540,4
9541,4
9554,4
9562,4
9595,4
9617,4
9622,4
9635,4
9658,4
9660,4
9674,4
9675,4
9685,4
9694,4
9703,4
9706,4
9712,4
9716,4
9724,4
9728,4
9739,4
9740,4
9741,4
9754,4
9755,4
9782,4
9795,4
9797,4
9799,4
9805,4
9819,4
9825,4
9830,4
9842,4
9844,4
9845,4
9846,4
9858,4
9861,4
9870,4
9885,4
9887,4
9888,4
9891,4
9922,4
9924,4
9932,4
9935,4
9936,4
9946,4
9967,4
9971,4
9972,4
9980,4
9999,4
10017,4
10049,4
10050,4
10052,4
10062,4
10071,4
10097,4
10099,4
7128,5
7129,5
7142,5
7156,5
7212,5
7259,5
7260,5
7261,5
7263,5
7274,5
7275,5
7281,5
7284,5
7288,5
7291,5
7300,5
7301,5
7303,5
7304,5
7310,5
7314,5
7327,5
7328,5
7338,5
7340,5
7341,5
7369,5
7382,5
7396,5
7398,5
7459,5
7462,5
7469,5
7473,5
7476,5
7499,5
7504,5
7505,5
7506,5
7509,5
7510,5
7511,5
7516,5
7552,5
7591,5
7625,5
7637,5
7648,5
7657,5
7664,5
7666,5
7670,5
7672,5
7673,5
7674,5
7703,5
7704,5
7706,5
7707,5
7710,5
7711,5
7713,5
7747,5
7785,5
7789,5
7790,5
7792,5
7798,5
7810,5
7817,5
7822,5
7836,5
7840,5
7847,5
7851,5
7868,5
7887,5
7908,5
7909,5
7920,5
7921,5
7922,5
7934,5
7946,5
7957,5
7960,5
7976,5
8004,5
8018,5
8028,5
8032,5
8033,5
8037,5
8079,5
8090,5
8112,5
8133,5
8143,5
8144,5
8145,5
8151,5
8152,5
8153,5
8157,5
8161,5
8174,5
8184,5
8185,5
8186,5
8187,5
8194,5
8202,5
8209,5
8219,5
8221,5
8224,5
8230,5
8232,5
8243,5
8299,5
8311,5
8338,5
8339,5
8341,5
8342,5
8343,5
8351,5
8353,5
8376,5
8377,5
8378,5
8379,5
8382,5
8386,5
8387,5
8388,5
8391,5
8392,5
8393,5
8408,5
8420,5
8421,5
8423,5
8427,5
8433,5
8434,5
8435,5
8462,5
8474,5
8535,5
8540,5
8542,5
8543,5
8554,5
8556,5
8557,5
8568,5
8569,5
8576,5
8582,5
8583,5
8590,5
8594,5
8596,5
8608,5
8609,5
8619,5
8622,5
8631,5
8634,5
8640,5
8646,5
8647,5
8661,5
8689,5
8714,5
8738,5
8742,5
8743,5
8754,5
8756,5
8766,5
8768,5
8770,5
8779,5
8780,5
8781,5
8792,5
8794,5
8796,5
8797,5
8799,5
8810,5
8811,5
8812,5
8834,5
8838,5
8845,5
8847,5
8851,5
8852,5
8887,5
8892,5
8932,5
8955,5
8967,5
8972,5
8975,5
8989,5
8999,5
9011,5
9018,5
9027,5
9030,5
9040,5
9054,5
9063,5
9065,5
9066,5
9073,5
9077,5
9082,5
9099,5
9104,5
9105,5
9106,5
9107,5
9111,5
9112,5
9113,5
9114,5
9120,5
9138,5
9139,5
9144,5
9147,5
9154,5
9184,5
9231,5
9261,5
9264,5
9265,5
9266,5
9270,5
9272,5
9273,5
9298,5
9306,5
9310,5
9315,5
9329,5
9340,5
9350,5
9368,5
9379,5
9408,5
9419,5
9421,5
9427,5
9437,5
9460,5
9462,5
9463,5
9500,5
9501,5
9502,5
9506,5
9513,5
9517,5
9524,5
9561,5
9608,5
9614,5
9621,5
9648,5
9649,5
9659,5
9661,5
9662,5
9663,5
9676,5
9684,5
9688,5
9689,5
9691,5
9700,5
9701,5
9702,5
9705,5
9711,5
9714,5
9715,5
9717,5
9729,5
9743,5
9775,5
9780,5
9811,5
9839,5
9850,5
9851,5
9853,5
9856,5
9879,5
9886,5
9890,5
9892,5
9895,5
9909,5
9931,5
9951,5
9966,5
9979,5
9987,5
10018,5
10042,5
10053,5
10056,5
10058,5
10059,5
10064,5
10065,5
10066,5
10075,5
10082,5
10098,5
10106,5
10107,5
10112,5
10113,5
10123,5
10191,5
10213,5
10244,5
10258,5
10259,5
10282,5
10303,5
10305,5
10306,5
10309,5
10310,5
10338,5
10339,5
10359,5
10387,5
10390,5
10460,5
10462,5
10463,5
10471,5
10475,5
10488,5
10489,5
10500,5
10501,5
10503,5
10511,5
10514,5
10515,5
10528,5
10529,5
10539,5
10550,5
10568,5
10572,5
10651,5
10660,5
10662,5
10673,5
10674,5
10675,5
10678,5
10692,5
10700,5
10702,5
10703,5
10724,5
10756,5
10775,5
6693,6
6718,6
6719,6
6724,6
6725,6
6812,6
6838,6
6839,6
6849,6
6854,6
6857,6
6861,6
6868,6
6875,6
6881,6
6882,6
6883,6
6908,6
6917,6
6930,6
6937,6
6978,6
6993,6
7009,6
7022,6
7023,6
7028,6
7037,6
7044,6
7045,6
7078,6
7104,6
7105,6
7119,6
7148,6
7160,6
7162,6
7177,6
7180,6
7188,6
7200,6
7201,6
7202,6
7216,6
7228,6
7229,6
7234,6
7253,6
7349,6
7372,6
7378,6
7380,6
7389,6
7413,6
7438,6
7450,6
7550,6
7551,6
7566,6
7572,6
7587,6
7590,6
7597,6
7598,6
7605,6
7610,6
7614,6
7623,6
7624,6
7631,6
7639,6
7659,6
7694,6
7705,6
7744,6
7751,6
7758,6
7764,6
7772,6
7870,6
7941,6
7974,6
7988,6
7989,6
8014,6
8073,6
8085,6
8102,6
8105,6
8119,6
8134,6
8138,6
8139,6
8148,6
8149,6
8175,6
8255,6
8278,6
8279,6
8286,6
8296,6
8297,6
8304,6
8305,6
8318,6
8345,6
8346,6
8347,6
8389,6
8410,6
8411,6
8439,6
8448,6
8450,6
8451,6
8461,6
8476,6
8480,6
8494,6
8497,6
8502,6
8503,6
8517,6
8523,6
8528,6
8570,6
8587,6
8612,6
8641,6
8655,6
8656,6
8663,6
8668,6
8674,6
8677,6
8681,6
8688,6
8695,6
8702,6
8708,6
8720,6
8723,6
8725,6
8735,6
8808,6
8809,6
8821,6
8835,6
8866,6
8867,6
8868,6
8869,6
8872,6
8879,6
8886,6
8891,6
8896,6
8899,6
8913,6
8927,6
8936,6
8982,6
9005,6
9007,6
9010,6
9026,6
9068,6
9071,6
9092,6
9096,6
9102,6
9108,6
9153,6
9159,6
9178,6
9180,6
9191,6
9195,6
9198,6
9205,6
9209,6
9210,6
9211,6
9212,6
9262,6
9263,6
9358,6
9359,6
9371,6
9416,6
9417,6
9473,6
9474,6
9548,6
9549,6
9568,6
9576,6
9584,6
9628,6
9690,6
9726,6
9727,6
9742,6
9748,6
9749,6
9756,6
9769,6
9777,6
9788,6
9789,6
9792,6
9796,6
9802,6
9829,6
9832,6
9848,6
9855,6
9875,6
9900,6
9901,6
9928,6
9929,6
9944,6
9945,6
9947,6
9959,6
9965,6
9973,6
9991,6
9998,6
10005,6
10010,6
10011,6
10026,6
10039,6
10095,6
10108,6
10109,6
10122,6
10166,6
6512,7
6552,7
6561,7
6575,7
6621,7
6697,7
6739,7
6840,7
6841,7
6842,7
6843,7
6923,7
6966,7
7093,7
7124,7
7125,7
7131,7
7157,7
7194,7
7209,7
7247,7
7252,7
7354,7
7355,7
7368,7
7425,7
7427,7
7431,7
7432,7
7482,7
7500,7
7508,7
7520,7
7553,7
7584,7
7586,7
7592,7
7618,7
7656,7
7658,7
7678,7
7689,7
7691,7
7699,7
7737,7
7750,7
7787,7
7799,7
7825,7
7858,7
7904,7
7910,7
7911,7
7947,7
7951,7
7963,7
7977,7
8000,7
8017,7
8059,7
8064,7
8066,7
8067,7
8070,7
8098,7
8099,7
8106,7
8107,7
8110,7
8111,7
8162,7
8178,7
8246,7
8263,7
8264,7
8265,7
8271,7
8292,7
8293,7
8310,7
8312,7
8335,7
8374,7
8438,7
8463,7
8490,7
8491,7
8522,7
8637,7
8660,7
8676,7
8706,7
8716,7
8717,7
8729,7
8783,7
8820,7
8853,7
8878,7
8890,7
8925,7
8929,7
9041,7
9060,7
9095,7
9134,7
9142,7
9146,7
9193,7
9219,7
9226,7
9227,7
9238,7
9242,7
9281,7
9336,7
9343,7
9386,7
9387,7
9392,7
9436,7
9451,7
9493,7
9519,7
9531,7
9543,7
9580,7
9581,7
9582,7
9583,7
9594,7
9596,7
9646,7
9647,7
9652,7
9657,7
9732,7
9733,7
9768,7
9781,7
9783,7
9812,7
9849,7
9863,7
9883,7
9906,7
9914,7
10002,7
6434,8
6448,8
6449,8
6458,8
6460,8
6461,8
6463,8
6464,8
6474,8
6475,8
6488,8
6490,8
6492,8
6500,8
6501,8
6503,8
6513,8
6514,8
6515,8
6516,8
6517,8
6528,8
6538,8
6550,8
6551,8
6553,8
6559,8
6567,8
6581,8
6584,8
6585,8
6596,8
6597,8
6620,8
6630,8
6631,8
6634,8
6649,8
6661,8
6662,8
6666,8
6667,8
6674,8
6675,8
6676,8
6677,8
6679,8
6688,8
6689,8
6692,8
6700,8
6701,8
6702,8
6703,8
6706,8
6709,8
6712,8
6721,8
6729,8
6731,8
6772,8
6779,8
6787,8
6830,8
6844,8
6846,8
6847,8
6850,8
6851,8
6852,8
6853,8
6885,8
6886,8
6921,8
6924,8
6926,8
6931,8
6932,8
6933,8
6935,8
6965,8
6972,8
7030,8
7033,8
7074,8
7079,8
7082,8
7140,8
7144,8
7145,8
7147,8
7150,8
7152,8
7153,8
7172,8
7178,8
7181,8
7183,8
7184,8
7185,8
7186,8
7187,8
7190,8
7191,8
7192,8
7193,8
7197,8
7218,8
7221,8
7223,8
7224,8
7226,8
7230,8
7231,8
7232,8
7250,8
7255,8
7293,8
7307,8
7309,8
7342,8
7347,8
7352,8
7360,8
7379,8
7381,8
7384,8
7387,8
7390,8
7392,8
7395,8
7404,8
7408,8
7409,8
7420,8
7421,8
7422,8
7423,8
7426,8
7434,8
7435,8
7436,8
7540,8
7541,8
7542,8
7543,8
7554,8
7555,8
7556,8
7568,8
7569,8
7571,8
7578,8
7580,8
7595,8
7596,8
7609,8
7620,8
7621,8
7622,8
7632,8
7634,8
7635,8
7636,8
7642,8
7653,8
7661,8
7662,8
7742,8
7743,8
7754,8
7755,8
7756,8
7768,8
7771,8
7783,8
7795,8
7796,8
7797,8
7801,8
7806,8
7811,8
7813,8
7826,8
7828,8
7833,8
7893,8
7894,8
7929,8
7939,8
7949,8
7958,8
7964,8
7967,8
7980,8
7998,8
7999,8
8034,8
8036,8
8045,8
8048,8
8052,8
8058,8
8063,8
8071,8
8088,8
8089,8
8114,8
8115,8
8116,8
8117,8
8118,8
8128,8
8167,8
8181,8
8182,8
8204,8
8223,8
8225,8
8226,8
8231,8
8233,8
8234,8
8248,8
8266,8
8276,8
8277,8
8289,8
8295,8
8298,8
8300,8
8301,8
8302,8
8306,8
8307,8
8313,8
8317,8
8328,8
8344,8
8360,8
8375,8
8390,8
8396,8
8398,8
8449,8
8466,8
8467,8
8470,8
8471,8
8472,8
8473,8
8498,8
8499,8
8501,8
8504,8
8505,8
8506,8
8507,8
8511,8
8515,8
8538,8
8571,8
8598,8
8599,8
8600,8
8648,8
8658,8
8659,8
8664,8
8673,8
8698,8
8703,8
8704,8
8705,8
8707,8
8711,8
8712,8
8713,8
8739,8
8748,8
8751,8
8759,8
8789,8
8839,8
8840,8
8841,8
8842,8
8855,8
8857,8
8858,8
8880,8
8881,8
8882,8
8883,8
8884,8
8894,8
8895,8
8908,8
8918,8
8920,8
8921,8
8922,8
8923,8
8924,8
8926,8
8930,8
8934,8
8935,8
8937,8
8958,8
8962,8
8984,8
9008,8
9009,8
9012,8
9021,8
9022,8
9033,8
9035,8
9036,8
9037,8
9046,8
9048,8
9067,8
9074,8
9103,8
9110,8
9140,8
9141,8
9143,8
9145,8
9151,8
9155,8
9156,8
9157,8
9169,8
9181,8
9182,8
9192,8
9194,8
9196,8
9197,8
9220,8
9222,8
9223,8
9233,8
9234,8
9235,8
9236,8
9267,8
9276,8
9284,8
9299,8
9332,8
9341,8
9342,8
9347,8
9348,8
9352,8
9353,8
9354,8
9355,8
9356,8
9361,8
9364,8
9369,8
9377,8
9380,8
9381,8
9382,8
9384,8
9390,8
9394,8
9395,8
6919,10
6925,10
6941,10
6945,10
6955,10
6979,10
6981,10
6985,10
6990,10
6992,10
7008,10
7010,10
7018,10
7019,10
7020,10
7024,10
7025,10
7026,10
7031,10
7034,10
7046,10
7047,10
7052,10
7056,10
7057,10
7084,10
7085,10
7090,10
7091,10
7118,10
7121,10
7122,10
7123,10
7130,10
7146,10
7151,10
7215,10
7225,10
7233,10
7240,10
7251,10
7254,10
7258,10
7269,10
7279,10
7283,10
7286,10
7297,10
7318,10
7320,10
7321,10
7322,10
7324,10
7326,10
7331,10
7334,10
7336,10
7344,10
7345,10
7346,10
7350,10
7351,10
7356,10
7362,10
7391,10
7393,10
7403,10
7418,10
7440,10
7443,10
7446,10
7447,10
7452,10
7457,10
7468,10
7478,10
7484,10
7487,10
7490,10
7491,10
7493,10
7497,10
7522,10
7523,10
7532,10
7557,10
7577,10
7581,10
7582,10
7594,10
7608,10
7626,10
7640,10
7641,10
7645,10
7654,10
7655,10
7669,10
7679,10
7681,10
7683,10
7696,10
7708,10
7709,10
7718,10
7720,10
7721,10
7729,10
7730,10
7731,10
7734,10
7735,10
7769,10
7777,10
7794,10
7807,10
7815,10
7832,10
7838,10
7843,10
7866,10
7873,10
7877,10
7902,10
7912,10
7916,10
7940,10
7961,10
7965,10
7966,10
7972,10
7973,10
7975,10
8006,10
8016,10
8027,10
8029,10
8049,10
8072,10
8074,10
8076,10
8077,10
8101,10
8103,10
8129,10
8201,10
8238,10
8268,10
8275,10
8329,10
8358,10
8361,10
8402,10
8416,10
8455,10
8458,10
8459,10
8465,10
8475,10
8510,10
8529,10
8539,10
8559,10
8573,10
8588,10
8589,10
8595,10
8601,10
8615,10
8628,10
8629,10
8638,10
8667,10
8670,10
8671,10
8684,10
8699,10
8710,10
8760,10
8767,10
8773,10
8774,10
8777,10
8798,10
8822,10
8836,10
8837,10
8854,10
8901,10
8910,10
8938,10
8943,10
8946,10
